,y_true_bool,y_predict_prob_0,y_predict_prob_1,y_true_binary,y_prediction
25109,False,0.74910796,0.2508921,0,0
25110,False,0.93653995,0.063460045,0,0
25111,False,0.908778,0.09122204,0,0
25112,False,0.705999,0.29400098,0,0
25113,False,0.856728,0.14327192,0,0
25114,False,0.86895615,0.13104388,0,0
25115,False,0.6225256,0.3774744,0,0
25116,False,0.88510776,0.11489226,0,0
25117,True,0.62332463,0.37667537,1,0
25118,False,0.781367,0.218633,0,0
25119,True,0.68769276,0.31230724,1,0
25120,False,0.8023954,0.19760463,0,0
25121,False,0.77552944,0.22447056,0,0
25122,False,0.77688164,0.2231184,0,0
25123,False,0.8482464,0.15175365,0,0
25124,False,0.7860247,0.21397528,0,0
25125,False,0.86679524,0.13320471,0,0
25126,False,0.74024415,0.25975585,0,0
25127,False,0.84487987,0.15512015,0,0
25128,False,0.84329474,0.15670526,0,0
25129,False,0.7433636,0.25663635,0,0
25130,False,0.83451205,0.16548789,0,0
25131,False,0.8352948,0.16470522,0,0
25132,True,0.6523136,0.34768644,1,0
25133,False,0.83820456,0.16179541,0,0
25134,False,0.77525,0.22474997,0,0
25135,False,0.7897641,0.2102359,0,0
25136,False,0.7839593,0.21604069,0,0
25137,False,0.7938635,0.2061365,0,0
25138,False,0.9022259,0.09777411,0,0
25139,False,0.8059776,0.19402239,0,0
25140,False,0.8987473,0.10125265,0,0
25141,False,0.8234705,0.17652959,0,0
25142,False,0.7429719,0.2570281,0,0
25143,False,0.7896074,0.21039264,0,0
25144,False,0.9026139,0.09738612,0,0
25145,False,0.8610001,0.13899983,0,0
25146,False,0.8524597,0.14754023,0,0
25147,False,0.84440446,0.15559556,0,0
25148,False,0.74004364,0.25995636,0,0
25149,True,0.7134614,0.2865386,1,0
25150,False,0.8250945,0.1749055,0,0
25151,False,0.9001526,0.099847384,0,0
25152,False,0.8947649,0.10523514,0,0
25153,False,0.8867515,0.11324853,0,0
25154,False,0.79702634,0.20297363,0,0
25155,False,0.87962013,0.1203799,0,0
25156,False,0.73061866,0.2693813,0,0
25157,False,0.7826016,0.21739843,0,0
25158,False,0.7777586,0.22224142,0,0
25159,False,0.75708944,0.24291053,0,0
25160,False,0.8812324,0.11876762,0,0
25161,False,0.8079918,0.1920082,0,0
25162,False,0.8175763,0.18242377,0,0
25163,False,0.7903202,0.20967977,0,0
25164,False,0.81001306,0.1899869,0,0
25165,False,0.90280676,0.09719319,0,0
25166,False,0.8969233,0.103076704,0,0
25167,False,0.7880926,0.21190742,0,0
25168,True,0.8668978,0.1331022,1,0
25169,False,0.7469775,0.25302252,0,0
25170,False,0.89494944,0.10505061,0,0
25171,True,0.75766844,0.24233153,1,0
25172,True,0.82339394,0.1766061,1,0
25173,False,0.6820825,0.31791753,0,0
25174,False,0.7764688,0.22353119,0,0
25175,False,0.72486997,0.27513,0,0
25176,False,0.84375477,0.15624525,0,0
25177,True,0.75871384,0.24128614,1,0
25178,True,0.7476748,0.2523252,1,0
25179,False,0.79261094,0.20738906,0,0
25180,False,0.96026105,0.039738927,0,0
25181,False,0.7837714,0.21622859,0,0
25182,False,0.751949,0.24805097,0,0
25183,False,0.8481772,0.15182279,0,0
25184,False,0.7383084,0.26169157,0,0
25185,False,0.81448776,0.18551227,0,0
25186,False,0.84895617,0.15104382,0,0
25187,False,0.7519908,0.24800922,0,0
25188,False,0.7896235,0.21037644,0,0
25189,False,0.79055846,0.20944156,0,0
25190,False,0.8376172,0.16238284,0,0
25191,False,0.7760227,0.22397737,0,0
25192,False,0.74136794,0.25863206,0,0
25193,False,0.8490474,0.15095258,0,0
25194,True,0.88242453,0.11757545,1,0
25195,False,0.9083419,0.091658115,0,0
25196,False,0.7452372,0.2547628,0,0
25197,False,0.754441,0.24555899,0,0
25198,False,0.67420805,0.32579195,0,0
25199,False,0.79201615,0.2079839,0,0
25200,False,0.83460456,0.16539547,0,0
25201,False,0.84517264,0.15482739,0,0
25202,False,0.7598493,0.24015069,0,0
25203,False,0.75372833,0.2462717,0,0
25204,False,0.7811577,0.2188423,0,0
25205,False,0.83851045,0.16148956,0,0
25206,False,0.84744817,0.15255184,0,0
25207,False,0.85547096,0.14452906,0,0
25208,False,0.7734388,0.22656122,0,0
25209,False,0.8563389,0.14366107,0,0
25210,False,0.8937048,0.10629517,0,0
25211,False,0.8883685,0.11163144,0,0
25212,False,0.8214166,0.17858335,0,0
25213,False,0.76119167,0.23880835,0,0
25214,False,0.8443765,0.15562351,0,0
25215,True,0.59647435,0.4035256,1,0
25216,False,0.74622756,0.2537725,0,0
25217,False,0.8493507,0.15064928,0,0
25218,False,0.71168065,0.2883194,0,0
25219,False,0.794321,0.20567895,0,0
25220,False,0.76798487,0.23201519,0,0
25221,True,0.5536256,0.4463744,1,0
25222,True,0.6877261,0.31227392,1,0
25223,False,0.81917864,0.18082133,0,0
25224,True,0.5709326,0.42906734,1,0
25225,False,0.91434145,0.08565858,0,0
25226,False,0.7851265,0.2148735,0,0
25227,False,0.8312536,0.16874644,0,0
25228,False,0.8679789,0.13202105,0,0
25229,True,0.89801484,0.101985216,1,0
25230,False,0.89356554,0.10643447,0,0
25231,False,0.84684026,0.15315978,0,0
25232,False,0.86119413,0.13880582,0,0
25233,False,0.82310224,0.17689775,0,0
25234,False,0.8044476,0.19555244,0,0
25235,False,0.77109003,0.22890997,0,0
25236,False,0.87387305,0.12612695,0,0
25237,False,0.7708105,0.22918953,0,0
25238,False,0.78360206,0.21639793,0,0
25239,False,0.737103,0.262897,0,0
25240,False,0.9322418,0.0677582,0,0
25241,False,0.93311256,0.0668875,0,0
25242,False,0.9939184,0.006081576,0,0
25243,False,0.86616284,0.1338371,0,0
25244,False,0.7315804,0.26841965,0,0
25245,False,0.93585235,0.06414768,0,0
25246,False,0.7942207,0.2057793,0,0
25247,False,0.7860465,0.21395355,0,0
25248,False,0.90292174,0.09707823,0,0
25249,False,0.71211183,0.28788817,0,0
25250,True,0.65874606,0.3412539,1,0
25251,True,0.67133296,0.32866704,1,0
25252,True,0.503913,0.49608704,1,0
25253,False,0.80611676,0.19388323,0,0
25254,False,0.7413827,0.25861728,0,0
25255,True,0.5287945,0.47120544,1,0
25256,False,0.83309644,0.16690353,0,0
25257,False,0.8398271,0.16017294,0,0
25258,False,0.91157156,0.08842845,0,0
25259,False,0.88292503,0.117074974,0,0
25260,False,0.7457006,0.25429943,0,0
25261,False,0.9668633,0.03313675,0,0
25262,False,0.7725885,0.22741152,0,0
25263,True,0.6493699,0.35063016,1,0
25264,False,0.7865817,0.21341835,0,0
25265,False,0.88212943,0.1178706,0,0
25266,False,0.8688386,0.1311614,0,0
25267,True,0.5635462,0.4364538,1,0
25268,False,0.7317141,0.2682859,0,0
25269,False,0.811106,0.18889397,0,0
25270,False,0.89968354,0.10031642,0,0
25271,False,0.7262849,0.2737151,0,0
25272,False,0.86864316,0.13135685,0,0
25273,False,0.82541454,0.17458543,0,0
25274,False,0.7492333,0.25076672,0,0
25275,False,0.861328,0.138672,0,0
25276,False,0.9602984,0.039701637,0,0
25277,True,0.70233774,0.2976623,1,0
25278,False,0.84694535,0.15305471,0,0
25279,False,0.83495855,0.16504149,0,0
25280,False,0.83271784,0.1672822,0,0
25281,False,0.809547,0.19045301,0,0
25282,False,0.72259384,0.2774061,0,0
25283,True,0.8597516,0.14024839,1,0
25284,False,0.9132515,0.08674842,0,0
25285,True,0.65183204,0.3481679,1,0
25286,False,0.9387253,0.061274663,0,0
25287,False,0.76103693,0.23896307,0,0
25288,False,0.8194806,0.1805194,0,0
25289,False,0.88108534,0.11891469,0,0
25290,False,0.81032825,0.18967174,0,0
25291,True,0.7398351,0.26016495,1,0
25292,True,0.7735159,0.22648416,1,0
25293,False,0.80897224,0.19102776,0,0
25294,False,0.7559748,0.24402514,0,0
25295,False,0.8627701,0.13722998,0,0
25296,False,0.93996125,0.06003876,0,0
25297,False,0.7694086,0.23059139,0,0
25298,False,0.7403204,0.25967962,0,0
25299,False,0.8694461,0.13055392,0,0
25300,False,0.8728786,0.12712134,0,0
25301,False,0.823741,0.17625897,0,0
25302,False,0.8678659,0.13213404,0,0
25303,False,0.85466003,0.1453399,0,0
25304,False,0.77158463,0.22841531,0,0
25305,False,0.81397223,0.18602775,0,0
25306,False,0.8396136,0.16038638,0,0
25307,False,0.7725583,0.22744174,0,0
25308,True,0.71068794,0.28931203,1,0
25309,False,0.70768857,0.29231146,0,0
25310,False,0.7466436,0.25335637,0,0
25311,False,0.8509799,0.14902006,0,0
25312,False,0.8926265,0.1073734,0,0
25313,True,0.7600822,0.23991781,1,0
25314,False,0.8511285,0.14887148,0,0
25315,False,0.82600844,0.17399159,0,0
25316,False,0.7931128,0.20688722,0,0
25317,False,0.74743986,0.2525601,0,0
25318,False,0.78527695,0.2147231,0,0
25319,True,0.83515304,0.16484693,1,0
25320,False,0.7437411,0.25625893,0,0
25321,False,0.87156785,0.12843212,0,0
25322,False,0.85638005,0.14361998,0,0
25323,False,0.7931625,0.20683749,0,0
25324,False,0.8110706,0.1889294,0,0
25325,False,0.86887705,0.13112296,0,0
25326,False,0.8866544,0.11334556,0,0
25327,False,0.79017615,0.20982389,0,0
25328,False,0.75786996,0.24213009,0,0
25329,False,0.74602646,0.25397357,0,0
25330,False,0.775349,0.22465101,0,0
25331,False,0.89271563,0.107284345,0,0
25332,False,0.7679468,0.2320533,0,0
25333,False,0.7624173,0.23758271,0,0
25334,False,0.78777516,0.21222487,0,0
25335,False,0.92541516,0.07458481,0,0
25336,False,0.80652285,0.1934771,0,0
25337,False,0.749525,0.250475,0,0
25338,False,0.8281307,0.1718693,0,0
25339,False,0.7922806,0.20771936,0,0
25340,False,0.7884189,0.21158111,0,0
25341,False,0.9156944,0.084305614,0,0
25342,False,0.74561137,0.25438863,0,0
25343,False,0.78972054,0.21027951,0,0
25344,True,0.81097853,0.1890215,1,0
25345,False,0.94553095,0.054469023,0,0
25346,False,0.8525436,0.14745642,0,0
25347,False,0.7780884,0.22191165,0,0
25348,False,0.7611166,0.23888338,0,0
25349,False,0.756137,0.24386296,0,0
25350,False,0.8333487,0.16665134,0,0
25351,True,0.64044553,0.3595545,1,0
25352,False,0.67836964,0.32163033,0,0
25353,False,0.8132808,0.18671915,0,0
25354,False,0.90307814,0.09692182,0,0
25355,False,0.84034073,0.15965928,0,0
25356,False,0.80057126,0.19942878,0,0
25357,False,0.8297255,0.17027447,0,0
25358,False,0.83937633,0.1606237,0,0
25359,True,0.7421489,0.25785115,1,0
25360,False,0.74248004,0.2575199,0,0
25361,False,0.7597167,0.24028333,0,0
25362,False,0.82757825,0.17242175,0,0
25363,False,0.95658875,0.0434112,0,0
25364,False,0.9562764,0.043723557,0,0
25365,False,0.82773554,0.17226449,0,0
25366,False,0.84187573,0.15812433,0,0
25367,False,0.908488,0.091512024,0,0
25368,False,0.8272429,0.17275707,0,0
25369,False,0.8240752,0.17592476,0,0
25370,False,0.8410473,0.15895274,0,0
25371,False,0.81599444,0.18400557,0,0
25372,True,0.8689505,0.13104959,1,0
25373,False,0.91960436,0.080395594,0,0
25374,False,0.9807314,0.019268561,0,0
25375,False,0.69907653,0.30092344,0,0
25376,True,0.7241866,0.27581337,1,0
25377,False,0.7484827,0.25151724,0,0
25378,False,0.7247757,0.27522433,0,0
25379,False,0.7754874,0.22451255,0,0
25380,True,0.5697062,0.43029377,1,0
25381,False,0.81276256,0.18723746,0,0
25382,False,0.79405653,0.20594347,0,0
25383,False,0.84955364,0.15044639,0,0
25384,False,0.79340684,0.20659314,0,0
25385,False,0.79944414,0.20055585,0,0
25386,False,0.83143073,0.16856928,0,0
25387,False,0.86351895,0.13648105,0,0
25388,False,0.876359,0.12364105,0,0
25389,False,0.83341205,0.16658793,0,0
25390,False,0.9250644,0.074935645,0,0
25391,False,0.8281106,0.17188941,0,0
25392,True,0.5647924,0.4352076,1,0
25393,False,0.7797491,0.22025084,0,0
25394,False,0.8943698,0.105630234,0,0
25395,False,0.90111804,0.0988819,0,0
25396,True,0.6605161,0.3394839,1,0
25397,False,0.8207594,0.1792406,0,0
25398,False,0.75233227,0.24766774,0,0
25399,False,0.7641699,0.23583013,0,0
25400,False,0.76309526,0.23690474,0,0
25401,False,0.7747411,0.22525889,0,0
25402,False,0.8859114,0.114088595,0,0
25403,False,0.7692493,0.23075062,0,0
25404,False,0.860836,0.13916396,0,0
25405,True,0.6285148,0.3714852,1,0
25406,False,0.77437466,0.22562532,0,0
25407,False,0.722448,0.27755198,0,0
25408,False,0.7686651,0.23133492,0,0
25409,False,0.8273718,0.17262825,0,0
25410,True,0.72795385,0.27204618,1,0
25411,False,0.8155979,0.1844021,0,0
25412,False,0.8507716,0.14922836,0,0
25413,False,0.77994883,0.22005118,0,0
25414,False,0.8046318,0.1953682,0,0
25415,False,0.74917334,0.25082663,0,0
25416,False,0.93895006,0.061049927,0,0
25417,False,0.79597485,0.2040251,0,0
25418,False,0.7251777,0.27482226,0,0
25419,False,0.81650686,0.18349308,0,0
25420,False,0.8514373,0.1485627,0,0
25421,False,0.8818678,0.11813221,0,0
25422,False,0.8145863,0.18541373,0,0
25423,False,0.7967868,0.20321323,0,0
25424,False,0.84745,0.15254995,0,0
25425,False,0.804261,0.19573905,0,0
25426,False,0.8120647,0.18793526,0,0
25427,False,0.7929411,0.20705892,0,0
25428,False,0.96321404,0.036786005,0,0
25429,False,0.8643298,0.1356702,0,0
25430,False,0.8269822,0.17301784,0,0
25431,False,0.81369776,0.1863022,0,0
25432,False,0.9549219,0.045078095,0,0
25433,False,0.89398766,0.106012344,0,0
25434,False,0.8420029,0.15799712,0,0
25435,False,0.7254414,0.27455866,0,0
25436,False,0.9030731,0.09692696,0,0
25437,False,0.8230034,0.17699662,0,0
25438,False,0.7528722,0.24712776,0,0
25439,False,0.62843794,0.37156212,0,0
25440,False,0.8311132,0.16888672,0,0
25441,False,0.78495204,0.21504799,0,0
25442,False,0.7590735,0.24092646,0,0
25443,False,0.75858957,0.24141043,0,0
25444,False,0.90645695,0.093543075,0,0
25445,False,0.83713394,0.162866,0,0
25446,False,0.84888333,0.15111668,0,0
25447,False,0.7920611,0.2079389,0,0
25448,True,0.6957145,0.30428553,1,0
25449,True,0.44720313,0.55279684,1,1
25450,False,0.7930452,0.20695479,0,0
25451,False,0.79944247,0.20055757,0,0
25452,False,0.85768706,0.14231299,0,0
25453,False,0.8672327,0.1327673,0,0
25454,False,0.9257436,0.07425639,0,0
25455,False,0.8024315,0.19756842,0,0
25456,False,0.7307971,0.2692029,0,0
25457,False,0.82491016,0.17508985,0,0
25458,False,0.83077407,0.16922596,0,0
25459,False,0.7575996,0.24240035,0,0
25460,False,0.767476,0.23252401,0,0
25461,False,0.75909615,0.24090388,0,0
25462,False,0.93706167,0.06293835,0,0
25463,False,0.8587589,0.14124104,0,0
25464,False,0.8210321,0.1789679,0,0
25465,False,0.87167245,0.12832749,0,0
25466,False,0.782215,0.21778502,0,0
25467,False,0.89033866,0.1096613,0,0
25468,False,0.88213557,0.117864415,0,0
25469,False,0.7169479,0.2830521,0,0
25470,False,0.815121,0.18487902,0,0
25471,False,0.87001014,0.12998988,0,0
25472,False,0.86477625,0.13522378,0,0
25473,True,0.69053334,0.3094667,1,0
25474,False,0.7180001,0.28199983,0,0
25475,False,0.9886501,0.01134997,0,0
25476,False,0.9403628,0.059637163,0,0
25477,False,0.7542315,0.24576846,0,0
25478,False,0.8658773,0.13412271,0,0
25479,False,0.81221133,0.1877887,0,0
25480,False,0.7076384,0.29236162,0,0
25481,False,0.82414097,0.17585897,0,0
25482,False,0.91882414,0.081175886,0,0
25483,False,0.7902957,0.20970432,0,0
25484,False,0.79562783,0.20437221,0,0
25485,False,0.72809905,0.27190098,0,0
25486,False,0.74648696,0.253513,0,0
25487,False,0.89413565,0.10586439,0,0
25488,False,0.77960354,0.2203965,0,0
25489,False,0.7406214,0.25937864,0,0
25490,False,0.838103,0.16189702,0,0
25491,False,0.94973433,0.050265666,0,0
25492,False,0.78418124,0.21581872,0,0
25493,True,0.70978457,0.2902154,1,0
25494,False,0.7331503,0.26684976,0,0
25495,False,0.80966353,0.19033645,0,0
25496,False,0.8410079,0.15899208,0,0
25497,False,0.7260575,0.2739425,0,0
25498,False,0.91376406,0.086235926,0,0
25499,True,0.8221786,0.17782132,1,0
25500,False,0.77395743,0.22604257,0,0
25501,False,0.81436044,0.18563959,0,0
25502,False,0.7746416,0.22535843,0,0
25503,False,0.84833163,0.15166834,0,0
25504,False,0.7693996,0.23060043,0,0
25505,False,0.9145126,0.08548743,0,0
25506,False,0.8585684,0.14143157,0,0
25507,False,0.7902891,0.20971094,0,0
25508,False,0.8735759,0.1264241,0,0
25509,False,0.9019883,0.09801162,0,0
25510,False,0.8517547,0.14824523,0,0
25511,False,0.90342194,0.09657803,0,0
25512,False,0.8278824,0.17211755,0,0
25513,False,0.8321178,0.16788214,0,0
25514,False,0.7253231,0.27467695,0,0
25515,False,0.918816,0.08118403,0,0
25516,False,0.8605993,0.13940075,0,0
25517,False,0.70455116,0.29544887,0,0
25518,False,0.906191,0.09380904,0,0
25519,False,0.88478464,0.115215324,0,0
25520,False,0.6654307,0.33456928,0,0
25521,False,0.87680966,0.12319031,0,0
25522,False,0.7781877,0.22181231,0,0
25523,True,0.8419563,0.15804362,1,0
25524,False,0.73047066,0.2695294,0,0
25525,False,0.8167083,0.1832917,0,0
25526,False,0.75816196,0.24183805,0,0
25527,False,0.8185664,0.18143356,0,0
25528,False,0.8017054,0.19829457,0,0
25529,True,0.66285545,0.33714458,1,0
25530,False,0.793952,0.20604801,0,0
25531,False,0.8474093,0.15259068,0,0
25532,False,0.931332,0.068667985,0,0
25533,False,0.94766766,0.052332304,0,0
25534,False,0.8522838,0.1477162,0,0
25535,False,0.84248865,0.15751137,0,0
25536,False,0.82036924,0.1796307,0,0
25537,False,0.8148198,0.18518017,0,0
25538,False,0.7381147,0.2618853,0,0
25539,False,0.8778777,0.122122265,0,0
25540,False,0.86477154,0.13522851,0,0
25541,False,0.7701219,0.22987817,0,0
25542,False,0.76360613,0.23639385,0,0
25543,False,0.82529175,0.17470826,0,0
25544,False,0.799167,0.20083301,0,0
25545,False,0.7775231,0.22247691,0,0
25546,False,0.8256817,0.17431833,0,0
25547,False,0.90838623,0.09161374,0,0
25548,False,0.93667454,0.06332549,0,0
25549,False,0.70334435,0.2966556,0,0
25550,False,0.6403203,0.35967967,0,0
25551,False,0.84910214,0.15089785,0,0
25552,False,0.7709058,0.2290942,0,0
25553,False,0.9525461,0.04745382,0,0
25554,False,0.8630715,0.1369285,0,0
25555,False,0.8310227,0.16897735,0,0
25556,False,0.7415868,0.25841323,0,0
25557,False,0.7596756,0.24032435,0,0
25558,False,0.9287496,0.071250334,0,0
25559,False,0.8276992,0.1723008,0,0
25560,False,0.881346,0.118654005,0,0
25561,False,0.87745523,0.12254481,0,0
25562,False,0.85521436,0.1447856,0,0
25563,False,0.7331024,0.26689762,0,0
25564,True,0.8702818,0.12971815,1,0
25565,False,0.7113075,0.2886925,0,0
25566,False,0.91082627,0.08917372,0,0
25567,False,0.721645,0.278355,0,0
25568,False,0.76642483,0.23357517,0,0
25569,False,0.8979907,0.10200926,0,0
25570,False,0.83893365,0.16106635,0,0
25571,True,0.79065967,0.20934036,1,0
25572,False,0.8661915,0.13380855,0,0
25573,False,0.633607,0.36639306,0,0
25574,False,0.8632596,0.13674033,0,0
25575,False,0.794338,0.205662,0,0
25576,False,0.7543876,0.24561235,0,0
25577,False,0.9204704,0.079529606,0,0
25578,False,0.8486559,0.1513441,0,0
25579,False,0.8883232,0.11167685,0,0
25580,False,0.73875856,0.2612414,0,0
25581,False,0.8291592,0.17084081,0,0
25582,False,0.73415095,0.26584902,0,0
25583,False,0.81840515,0.18159483,0,0
25584,True,0.7492384,0.25076157,1,0
25585,False,0.8480967,0.1519033,0,0
25586,False,0.9286778,0.07132224,0,0
25587,False,0.8399254,0.16007458,0,0
25588,True,0.8381272,0.16187283,1,0
25589,False,0.7239911,0.27600887,0,0
25590,False,0.7967399,0.20326012,0,0
25591,False,0.8064222,0.1935779,0,0
25592,False,0.90519094,0.09480906,0,0
25593,False,0.89467376,0.10532623,0,0
25594,False,0.73872876,0.26127127,0,0
25595,False,0.9414345,0.05856552,0,0
25596,False,0.86690867,0.13309133,0,0
25597,False,0.82086605,0.17913395,0,0
25598,False,0.91455156,0.08544841,0,0
25599,False,0.69351816,0.30648184,0,0
25600,False,0.8748807,0.12511931,0,0
25601,False,0.973822,0.026178038,0,0
25602,False,0.73649985,0.26350012,0,0
25603,False,0.8272871,0.17271292,0,0
25604,False,0.867522,0.13247795,0,0
25605,False,0.8320695,0.16793044,0,0
25606,False,0.6910244,0.3089756,0,0
25607,False,0.84085816,0.15914187,0,0
25608,False,0.8358219,0.1641781,0,0
25609,False,0.72494656,0.27505347,0,0
25610,False,0.8573769,0.14262313,0,0
25611,False,0.81347185,0.18652818,0,0
25612,False,0.740181,0.25981894,0,0
25613,False,0.9278073,0.07219268,0,0
25614,False,0.8520143,0.1479857,0,0
25615,False,0.84914994,0.15085007,0,0
25616,True,0.57795775,0.42204228,1,0
25617,False,0.7197094,0.2802906,0,0
25618,False,0.9431607,0.05683925,0,0
25619,False,0.81192094,0.18807904,0,0
25620,False,0.86145705,0.13854292,0,0
25621,False,0.8256938,0.17430626,0,0
25622,False,0.9872377,0.012762347,0,0
25623,False,0.8499765,0.1500236,0,0
25624,False,0.8684681,0.13153192,0,0
25625,False,0.8426706,0.15732938,0,0
25626,False,0.9508096,0.049190413,0,0
25627,False,0.7179926,0.28200737,0,0
25628,False,0.7322117,0.26778835,0,0
25629,False,0.888163,0.11183703,0,0
25630,False,0.9405738,0.05942625,0,0
25631,False,0.77316266,0.22683734,0,0
25632,False,0.77834326,0.22165671,0,0
25633,False,0.8595034,0.1404966,0,0
25634,False,0.84084433,0.15915567,0,0
25635,False,0.8003227,0.19967735,0,0
25636,False,0.8654181,0.13458192,0,0
25637,True,0.64628905,0.35371098,1,0
25638,False,0.87115145,0.12884858,0,0
25639,False,0.94453263,0.05546737,0,0
25640,False,0.83406615,0.16593382,0,0
25641,True,0.9088282,0.09117181,1,0
25642,False,0.7608792,0.23912075,0,0
25643,True,0.7996989,0.20030107,1,0
25644,True,0.522362,0.477638,1,0
25645,False,0.7871421,0.21285787,0,0
25646,False,0.8390756,0.16092442,0,0
25647,False,0.76041716,0.23958287,0,0
25648,False,0.87854576,0.121454194,0,0
25649,False,0.75360924,0.24639079,0,0
25650,True,0.68745637,0.3125436,1,0
25651,False,0.84810466,0.15189536,0,0
25652,False,0.79800874,0.20199125,0,0
25653,False,0.8096933,0.1903067,0,0
25654,False,0.77677655,0.22322343,0,0
25655,False,0.81905895,0.18094102,0,0
25656,False,0.9140675,0.085932426,0,0
25657,False,0.7561147,0.2438853,0,0
25658,False,0.80253315,0.19746688,0,0
25659,False,0.8074929,0.19250709,0,0
25660,False,0.85708755,0.14291248,0,0
25661,False,0.83922577,0.16077423,0,0
25662,False,0.7543254,0.24567465,0,0
25663,False,0.9074529,0.0925471,0,0
25664,False,0.75958616,0.24041386,0,0
25665,True,0.6909335,0.30906647,1,0
25666,False,0.7311249,0.26887515,0,0
25667,False,0.8087901,0.19120996,0,0
25668,False,0.77815795,0.22184208,0,0
25669,False,0.7568775,0.24312249,0,0
25670,False,0.80067086,0.19932914,0,0
25671,False,0.79816514,0.20183484,0,0
25672,False,0.83559877,0.16440123,0,0
25673,False,0.7402015,0.2597985,0,0
25674,False,0.70421374,0.29578626,0,0
25675,False,0.8573785,0.14262149,0,0
25676,False,0.7834048,0.21659517,0,0
25677,False,0.85115945,0.14884052,0,0
25678,False,0.84853,0.15147005,0,0
25679,False,0.9625704,0.037429526,0,0
25680,False,0.9066314,0.093368545,0,0
25681,False,0.7963751,0.2036249,0,0
25682,False,0.7545391,0.24546087,0,0
25683,False,0.69040483,0.30959514,0,0
25684,True,0.6331876,0.3668124,1,0
25685,False,0.8266075,0.1733925,0,0
25686,False,0.9858445,0.014155515,0,0
25687,False,0.778518,0.22148193,0,0
25688,False,0.85133946,0.14866054,0,0
25689,False,0.8248159,0.1751841,0,0
25690,False,0.86154085,0.13845915,0,0
25691,False,0.88184947,0.118150555,0,0
25692,False,0.7179341,0.28206596,0,0
25693,False,0.9052755,0.09472445,0,0
25694,True,0.40523773,0.59476227,1,1
25695,False,0.7523388,0.2476612,0,0
25696,False,0.86517805,0.13482197,0,0
25697,True,0.81886417,0.18113588,1,0
25698,False,0.73751056,0.26248944,0,0
25699,True,0.48320282,0.51679724,1,1
25700,False,0.8748105,0.12518944,0,0
25701,False,0.83118844,0.16881159,0,0
25702,False,0.7888239,0.21117611,0,0
25703,True,0.66508234,0.33491763,1,0
25704,False,0.689758,0.310242,0,0
25705,False,0.8242577,0.17574228,0,0
25706,False,0.74104995,0.25895008,0,0
25707,False,0.86126345,0.13873649,0,0
25708,False,0.9203133,0.079686664,0,0
25709,False,0.7538095,0.24619052,0,0
25710,False,0.7308312,0.26916882,0,0
25711,False,0.8081991,0.19180086,0,0
25712,True,0.58545256,0.41454747,1,0
25713,False,0.9120868,0.087913245,0,0
25714,False,0.884143,0.115857005,0,0
25715,False,0.8907122,0.10928786,0,0
25716,False,0.83483994,0.16516,0,0
25717,False,0.7838459,0.2161541,0,0
25718,False,0.8284259,0.17157416,0,0
25719,False,0.87206066,0.12793937,0,0
25720,False,0.84328866,0.15671137,0,0
25721,False,0.9780085,0.021991441,0,0
25722,False,0.7648558,0.2351442,0,0
25723,True,0.6947325,0.3052675,1,0
25724,False,0.7860925,0.2139075,0,0
25725,False,0.8349472,0.1650528,0,0
25726,False,0.7855776,0.21442242,0,0
25727,True,0.7601787,0.23982136,1,0
25728,False,0.85154134,0.14845864,0,0
25729,True,0.69639254,0.3036075,1,0
25730,False,0.81986123,0.18013877,0,0
25731,False,0.7555098,0.24449016,0,0
25732,False,0.7339974,0.2660026,0,0
25733,False,0.76070124,0.23929876,0,0
25734,False,0.72443837,0.27556166,0,0
25735,False,0.8631493,0.13685073,0,0
25736,False,0.83045214,0.16954786,0,0
25737,False,0.78599364,0.21400636,0,0
25738,False,0.886935,0.11306506,0,0
25739,False,0.8510781,0.1489219,0,0
25740,True,0.71320206,0.2867979,1,0
25741,False,0.7839164,0.21608363,0,0
25742,False,0.8085281,0.19147183,0,0
25743,False,0.74320996,0.25679,0,0
25744,False,0.78074634,0.21925366,0,0
25745,False,0.87464577,0.12535422,0,0
25746,False,0.9540455,0.0459545,0,0
25747,False,0.91094846,0.08905152,0,0
25748,False,0.87784785,0.12215214,0,0
25749,False,0.8476992,0.1523007,0,0
25750,False,0.9709221,0.02907787,0,0
25751,False,0.81570125,0.18429877,0,0
25752,True,0.6496062,0.35039377,1,0
25753,True,0.81825763,0.18174239,1,0
25754,False,0.8107209,0.18927911,0,0
25755,False,0.76909477,0.23090522,0,0
25756,False,0.94182223,0.058177795,0,0
25757,False,0.749113,0.25088704,0,0
25758,True,0.66646755,0.33353242,1,0
25759,False,0.8861637,0.1138363,0,0
25760,True,0.9276675,0.07233247,1,0
25761,True,0.61923397,0.38076597,1,0
25762,False,0.86536545,0.1346345,0,0
25763,False,0.84224063,0.15775937,0,0
25764,False,0.86724836,0.13275167,0,0
25765,False,0.8982698,0.10173023,0,0
25766,False,0.8486034,0.1513966,0,0
25767,False,0.9037642,0.096235834,0,0
25768,False,0.73849934,0.26150063,0,0
25769,False,0.7713797,0.22862032,0,0
25770,False,0.7574296,0.24257039,0,0
25771,True,0.90206856,0.09793142,1,0
25772,False,0.8223941,0.1776059,0,0
25773,False,0.89039606,0.10960396,0,0
25774,False,0.920482,0.07951805,0,0
25775,False,0.8652249,0.1347751,0,0
